Stufe;Place1;Place2;Place3;Place4;Place5;Longitude;Latitude;Zoom;Icon
4;DE;Brandenburg;Landkreis Uckermark;Frauenhagen;;E14.0422;N53.0771;12;
4;DE;Brandenburg;Landkreis Uckermark;Schmargendorf;;E13.9585;N52.9815;12;
4;DE;Brandenburg;Landkreis Uckermark;Schmiedeberg;;E13.9521;N53.1430;12;
4;DE;Brandenburg;Landkreis Uckermark;Wilmersdorf;;E13.9061;N53.1109;12;
4;DE;Brandenburg;Landkreis Uckermark;Görlsdorf;;E13.9423;N53.0532;12;
4;DE;Brandenburg;Landkreis Uckermark;Herzsprung;;E13.9876;N52.9755;12;
4;DE;Brandenburg;Landkreis Uckermark;Gellmersdorf;;E14.0707;N52.9684;12;
4;DE;Brandenburg;Landkreis Uckermark;Bruchhagen;;E13.9747;N53.0813;12;
4;DE;Brandenburg;Landkreis Uckermark;Biesenbrow;;E14.0129;N53.1198;12;
4;DE;Brandenburg;Landkreis Uckermark;Angermünde;;E13.9992;N53.0150;12;
4;DE;Brandenburg;Landkreis Uckermark;Pinnow;;E14.0856;N53.0620;12;
4;DE;Brandenburg;Landkreis Uckermark;Stolpe/Oder;;E14.1167;N52.9833;12;
4;DE;Brandenburg;Landkreis Uckermark;Greiffenberg;;E13.9552;N53.0873;12;
4;DE;Brandenburg;Landkreis Uckermark;Mark Landin;;E14.0917;N53.1111;12;
4;DE;Brandenburg;Landkreis Uckermark;Schwedt/Oder;;E14.2711;N53.0660;12;
4;DE;Brandenburg;Landkreis Uckermark;Blumberg;;E14.1525;N53.2061;12;
4;DE;Brandenburg;Landkreis Uckermark;Biesendahlshof;;E14.2092;N53.1964;12;
4;DE;Brandenburg;Landkreis Uckermark;Stendell;;E14.1661;N53.1435;12;
4;DE;Brandenburg;Landkreis Uckermark;Woltersdorf;;E14.2167;N53.1795;12;
4;DE;Brandenburg;Landkreis Uckermark;Casekow;;E14.2082;N53.2112;12;
4;DE;Brandenburg;Landkreis Uckermark;Friedrichsthal;;E14.3464;N53.1581;12;
4;DE;Brandenburg;Landkreis Uckermark;Luckow-Petershagen;;E14.2573;N53.2435;12;
4;DE;Brandenburg;Landkreis Uckermark;Hohenselchow;;E14.2807;N53.2050;12;
4;DE;Brandenburg;Landkreis Uckermark;Berkholz-Meyenburg;;E14.2167;N53.0500;12;
4;DE;Brandenburg;Landkreis Uckermark;Schönow;;E14.1530;N53.1789;12;
4;DE;Brandenburg;Landkreis Uckermark;Vierraden;;E14.2934;N53.0967;12;
4;DE;Brandenburg;Landkreis Uckermark;Zichow;;E14.0385;N53.1893;12;
4;DE;Brandenburg;Landkreis Uckermark;Wartin;;E14.1570;N53.2508;12;
4;DE;Brandenburg;Landkreis Uckermark;Groß Pinnow;;E14.2762;N53.1842;12;
4;DE;Brandenburg;Landkreis Uckermark;Passow;;E14.1142;N53.1429;12;
4;DE;Brandenburg;Landkreis Uckermark;Radekow;;E14.3531;N53.3002;12;
4;DE;Brandenburg;Landkreis Uckermark;Hohenreinkendorf;;E14.3303;N53.2304;12;
4;DE;Brandenburg;Landkreis Uckermark;Tantow;;E14.3510;N53.2716;12;
4;DE;Brandenburg;Landkreis Uckermark;Mescherin;;E14.4300;N53.2472;12;
4;DE;Brandenburg;Landkreis Uckermark;Gartz (Oder);;E14.3833;N53.2000;12;
4;DE;Brandenburg;Landkreis Uckermark;Neurochlitz;;E14.4067;N53.2803;12;
4;DE;Brandenburg;Landkreis Uckermark;Geesow;;E14.3791;N53.2537;12;
4;DE;Brandenburg;Landkreis Uckermark;Rosow;;E14.3863;N53.3057;12;
4;DE;Brandenburg;Landkreis Uckermark;Schönfeld;;E14.2916;N53.2726;12;
4;DE;Brandenburg;Landkreis Barnim;Lindenberg;;E13.5244;N52.6026;12;
4;DE;Brandenburg;Landkreis Barnim;Lobetal;;E13.5921;N52.7279;12;
4;DE;Brandenburg;Landkreis Barnim;Börnicke;;E13.6380;N52.6630;12;
4;DE;Brandenburg;Landkreis Barnim;Rüdnitz;;E13.6250;N52.7214;12;
4;DE;Brandenburg;Landkreis Barnim;Danewitz;;E13.6658;N52.7347;12;
4;DE;Brandenburg;Landkreis Barnim;Bernau;;E13.5965;N52.6821;12;
4;DE;Brandenburg;Landkreis Barnim;Schönow;;E13.5364;N52.6771;12;
4;DE;Brandenburg;Landkreis Barnim;Zepernick;;E13.5409;N52.6509;12;
4;DE;Brandenburg;Landkreis Barnim;Schwanebeck;;E13.5441;N52.6251;12;
4;DE;Brandenburg;Landkreis Barnim;Groß Schönebeck (Schorfheide);;E13.5167;N52.9000;12;
4;DE;Brandenburg;Landkreis Barnim;Zerpenschleuse;;E13.5279;N52.8521;12;
4;DE;Brandenburg;Landkreis Barnim;Stolzenhagen;;E13.4384;N52.7781;12;
4;DE;Brandenburg;Landkreis Barnim;Prenden;;E13.5490;N52.7921;12;
4;DE;Brandenburg;Landkreis Barnim;Ruhlsdorf;;E13.5568;N52.8235;12;
4;DE;Brandenburg;Landkreis Barnim;Marienwerder;;E13.5993;N52.8421;12;
4;DE;Brandenburg;Landkreis Barnim;Klosterfelde;;E13.4789;N52.7971;12;
4;DE;Brandenburg;Landkreis Barnim;Wandlitz;;E13.4580;N52.7420;12;
4;DE;Brandenburg;Landkreis Barnim;Schönerlinde;;E13.4450;N52.6539;12;
4;DE;Brandenburg;Landkreis Barnim;Basdorf;;E13.4387;N52.7126;12;
4;DE;Brandenburg;Landkreis Barnim;Schönwalde;;E13.4400;N52.6779;12;
4;DE;Brandenburg;Landkreis Barnim;Seefeld;;E13.6801;N52.6224;12;
4;DE;Brandenburg;Landkreis Barnim;Ahrensfelde;;E13.5797;N52.5766;12;
4;DE;Brandenburg;Landkreis Barnim;Krummensee;;E13.6926;N52.5962;12;
4;DE;Brandenburg;Landkreis Barnim;Eiche;;E13.5891;N52.5635;12;
4;DE;Brandenburg;Landkreis Barnim;Werneuchen;;E13.7344;N52.6328;12;
4;DE;Brandenburg;Landkreis Barnim;Hirschfelde;;E13.7993;N52.6367;12;
4;DE;Brandenburg;Landkreis Barnim;Schönfeld;;E13.5667;N52.8333;12;
4;DE;Brandenburg;Landkreis Barnim;Blumberg;;E13.6849;N52.6356;12;
4;DE;Brandenburg;Landkreis Barnim;Mehrow;;E13.6155;N52.5709;12;
4;DE;Brandenburg;Landkreis Barnim;Wilmersdorf;;E13.6873;N52.6639;12;
4;DE;Brandenburg;Landkreis Barnim;Lanke;;E13.5653;N52.7609;12;
4;DE;Brandenburg;Landkreis Barnim;Biesenthal;;E13.6442;N52.7662;12;
4;DE;Brandenburg;Landkreis Oberhavel;Schmachtenhagen;;E13.3259;N52.7682;12;
4;DE;Brandenburg;Landkreis Oberhavel;Malz;;E13.2922;N52.8030;12;
4;DE;Brandenburg;Landkreis Oberhavel;Zehlendorf;;E13.3878;N52.7838;12;
4;DE;Brandenburg;Landkreis Oberhavel;Friedrichsthal;;E13.2799;N52.7947;12;
4;DE;Brandenburg;Landkreis Oberhavel;Nassenheide;;E13.2146;N52.8148;12;
4;DE;Brandenburg;Landkreis Oberhavel;Wensickendorf;;E13.3766;N52.7553;12;
4;DE;Brandenburg;Landkreis Oberhavel;Zühlsdorf;;E13.3876;N52.7300;12;
4;DE;Brandenburg;Landkreis Oberhavel;Neuholland;;E13.3257;N52.8596;12;
4;DE;Brandenburg;Landkreis Oberhavel;Freienhagen;;E13.2746;N52.8261;12;
4;DE;Brandenburg;Landkreis Oberhavel;Oranienburg;;E13.2420;N52.7558;12;
4;DE;Brandenburg;Landkreis Oberhavel;Stolpe;;E13.2593;N52.6610;12;
4;DE;Brandenburg;Landkreis Oberhavel;Hohen Neuendorf;;E13.2778;N52.6763;12;
4;DE;Brandenburg;Landkreis Oberhavel;Birkenwerder;;E13.2833;N52.6833;12;
4;DE;Brandenburg;Landkreis Oberhavel;Glienicke/Nordbahn;;E13.3075;N52.6351;12;
4;DE;Brandenburg;Landkreis Oberhavel;Schildow;;E13.3760;N52.6363;12;
4;DE;Brandenburg;Landkreis Oberhavel;Borgsdorf;;E13.2767;N52.7129;12;
4;DE;Brandenburg;Landkreis Oberhavel;Liebenwalde;;E13.3947;N52.8713;12;
4;DE;Brandenburg;Landkreis Oberhavel;Liebenthal;;E13.4612;N52.9128;12;
4;DE;Brandenburg;Landkreis Oberhavel;Kreuzbruch;;E13.4225;N52.8404;12;
4;DE;Brandenburg;Landkreis Oberhavel;Hammer;;E13.4395;N52.8797;12;
4;DE;Brandenburg;Landkreis Oberhavel;Bergfelde;;E13.3186;N52.6729;12;
4;DE;Brandenburg;Landkreis Oberhavel;Lehnitz;;E13.2627;N52.7405;12;
4;DE;Brandenburg;Landkreis Oberhavel;Schönfließ;;E13.3382;N52.6555;12;
4;DE;Brandenburg;Landkreis Oberhavel;Mühlenbeck;;E13.3769;N52.6647;12;
4;DE;Brandenburg;Landkreis Oberhavel;Velten;;E13.1753;N52.6915;12;
4;DE;Brandenburg;Landkreis Oberhavel;Oberkrämer;;E13.3167;N52.5833;12;
4;DE;Brandenburg;Landkreis Oberhavel;Hennigsdorf;;E13.2042;N52.6360;12;
4;DE;Brandenburg;Landkreis Oberhavel;Oberkrämer;;E13.3167;N52.5833;12;
4;DE;Brandenburg;Landkreis Oberhavel;Kremmen;;E13.0252;N52.7622;12;
4;DE;Brandenburg;Landkreis Oberhavel;Leegebruch;;E13.1930;N52.7234;12;
4;DE;Brandenburg;Landkreis Oberhavel;Germendorf;;E13.1701;N52.7499;12;
4;DE;Brandenburg;Landkreis Oberhavel;Stechlin;;E13.0417;N53.1056;12;
4;DE;Brandenburg;Landkreis Oberhavel;Zabelsdorf;;E13.2533;N53.0476;12;
4;DE;Brandenburg;Landkreis Oberhavel;Löwenberger Land;;E13.1729;N52.8958;12;
4;DE;Brandenburg;Landkreis Oberhavel;Krewelin;;E13.3860;N52.9443;12;
4;DE;Brandenburg;Landkreis Oberhavel;Burgwall;;E13.3016;N53.0490;12;
4;DE;Brandenburg;Landkreis Oberhavel;Großwoltersdorf;;E13.1000;N53.0667;12;
4;DE;Brandenburg;Landkreis Oberhavel;Klein-Mutz;;E13.2833;N52.9667;12;
4;DE;Brandenburg;Landkreis Oberhavel;Sonnenberg;;E13.0884;N53.0192;12;
4;DE;Brandenburg;Landkreis Oberhavel;Bredereiche;;E13.2426;N53.1366;12;
4;DE;Brandenburg;Landkreis Oberhavel;Schönermark;;E13.1202;N53.0070;12;
4;DE;Brandenburg;Landkreis Oberhavel;Schulzendorf;;E13.0490;N53.0358;12;
4;DE;Brandenburg;Landkreis Oberhavel;Barsdorf;;E13.2882;N53.1021;12;
4;DE;Brandenburg;Landkreis Oberhavel;Mildenberg;;E13.2879;N53.0109;12;
4;DE;Brandenburg;Landkreis Oberhavel;Blumenow;;E13.2508;N53.0998;12;
4;DE;Brandenburg;Landkreis Oberhavel;Badingen;;E13.2523;N52.9987;12;
4;DE;Brandenburg;Landkreis Oberhavel;Kappe;;E13.4391;N52.9665;12;
4;DE;Brandenburg;Landkreis Oberhavel;Gransee;;E13.1575;N53.0070;12;
4;DE;Brandenburg;Landkreis Oberhavel;Marienthal;;E13.2785;N53.0547;12;
4;DE;Brandenburg;Landkreis Oberhavel;Rönnebeck;;E13.0407;N53.0042;12;
4;DE;Brandenburg;Landkreis Oberhavel;Tornow;;E13.2875;N53.0632;12;
4;DE;Brandenburg;Landkreis Oberhavel;Zehdenick;;E13.3317;N52.9785;12;
4;DE;Brandenburg;Landkreis Oberhavel;Wesendorf;;E13.3800;N52.9830;12;
4;DE;Brandenburg;Landkreis Oberhavel;Kurtschlag;;E13.4780;N52.9988;12;
4;DE;Brandenburg;Landkreis Oberhavel;Himmelpfort;;E13.2278;N53.1775;12;
4;DE;Brandenburg;Landkreis Oberhavel;Zootzen;;E13.2114;N53.1529;12;
4;DE;Brandenburg;Landkreis Oberhavel;Altthymen;;E13.1627;N53.2397;12;
4;DE;Brandenburg;Landkreis Oberhavel;Fürstenberg/Havel;;E13.1708;N53.1864;12;
4;DE;Brandenburg;Landkreis Oberhavel;Steinförde;;E13.0896;N53.1873;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Neuruppin;;E12.8031;N52.9282;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Temnitzquell;;E12.6444;N53.0056;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Dabergotz;;E12.7247;N52.9031;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Basdorf;;E12.7313;N53.0909;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Deutschhof;;E12.8167;N52.7000;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Walsleben;;E12.6645;N52.9383;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Wustrau-Altfriesack;;E12.8733;N52.8500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Märkisch Linden;;E12.7083;N52.9292;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Wall;;E12.9667;N52.8167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Braunsberg;;E12.8333;N53.0500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Storbeck-Frankendorf;;E12.7333;N53.0067;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Langen;;E12.8000;N52.8500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Alt Ruppin;;E12.8480;N52.9483;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg;;E12.8989;N53.0997;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Kleinzerlang;;E12.9167;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Zühlen;;E12.8167;N53.0833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Zechow;;E12.9167;N53.0500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Heinrichsdorf;;E12.9500;N53.0500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Zechlinerhütte;;E12.8833;N53.1500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Großzerlang;;E12.9500;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Schwanow;;E12.8667;N53.0500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Linow;;E12.8333;N53.1000;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Linum;;E12.7813;N52.7815;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Walchow;;E12.7667;N52.8500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Dechtow;;E12.8167;N52.7500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Königshorst;;E12.8000;N52.7167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Hakenberg;;E12.8333;N52.7833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Karwesee;;E12.7833;N52.7500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Betzin;;E12.7667;N52.7667;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin;;E12.7644;N52.8135;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Tarmow;;E12.8000;N52.8000;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Lentzke;;E12.7000;N52.8000;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Brunne;;E12.7333;N52.7667;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Protzen;;E12.7333;N52.8500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rüthnick;;E12.9965;N52.8812;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Vielitz;;E13.0161;N52.9338;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Dierberg;;E12.9667;N53.0333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Seebeck-Strubensee;;E13.0207;N52.9395;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Herzberg;;E12.9698;N52.9027;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Lindow (Mark) Hindenberg;;E13.0000;N53.0333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Lindow (Mark) Schönberg (Mark);;E12.9667;N52.9333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Lindow (Mark);;E12.9869;N52.9748;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Luhme;;E12.8333;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Zempow;;E12.7333;N53.2167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Flecken Zechlin;;E12.7667;N53.1500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Kagar;;E12.8167;N53.1333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Dorf Zechlin;;E12.7667;N53.1333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rheinsberg Wallitz;;E12.7667;N53.1167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Temnitztal;;E12.6367;N52.8567;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Sieversdorf-Hohenofen;;E12.4083;N52.8250;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Breddin;;E12.2237;N52.8856;12;
4;DE;Brandenburg;Landkreis Havelland;Großderschau;;E12.3682;N52.7906;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Neustadt (Dosse);;E12.4492;N52.8528;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Temnitztal Garz;;E12.6333;N52.8500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Stüdenitz-Schönermark;;E12.3000;N52.8917;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Dreetz;;E12.4596;N52.8030;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Kyritz Holzhausen;;E12.3500;N52.9167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Temnitztal Wildberg;;E12.6278;N52.8775;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Zernitz-Lohm;;E12.3417;N52.8750;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Märkisch Linden;;E12.7083;N52.9292;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Fehrbellin Manker;;E12.6667;N52.8500;12;
4;DE;Brandenburg;Landkreis Prignitz;Schönhagen;;E12.1825;N52.9623;12;
4;DE;Brandenburg;Landkreis Prignitz;Kolrep;;E12.2863;N53.0309;12;
4;DE;Brandenburg;Landkreis Prignitz;Döllen;;E12.1854;N52.9906;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Kyritz Drewen;;E12.4000;N52.9833;12;
4;DE;Brandenburg;Landkreis Prignitz;Vehlow;;E12.3192;N53.0123;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Rehfeld-Berlitt;;E12.2917;N52.9500;12;
4;DE;Brandenburg;Landkreis Prignitz;Demerthin;;E12.2932;N52.9743;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Bork-Lellichow;;E12.4500;N53.0333;12;
4;DE;Brandenburg;Landkreis Prignitz;Schrepkow;;E12.1107;N52.9778;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Kyritz Kötzlin;;E12.2333;N52.9000;12;
4;DE;Brandenburg;Landkreis Prignitz;Vehlin;;E12.1390;N52.9569;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Teetz-Ganz;;E12.5083;N53.0250;12;
4;DE;Brandenburg;Landkreis Prignitz;Görike;;E12.2013;N52.9436;12;
4;DE;Brandenburg;Landkreis Prignitz;Kunow;;E12.1330;N52.9950;12;
4;DE;Brandenburg;Landkreis Prignitz;Groß Welle;;E12.0841;N53.0120;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Kyritz;;E12.3274;N52.9808;12;
4;DE;Brandenburg;Landkreis Prignitz;Dannenwalde;;E12.2404;N53.0266;12;
4;DE;Brandenburg;Landkreis Prignitz;Gumtow;;E12.2500;N52.9833;12;
4;DE;Brandenburg;Landkreis Prignitz;Granzow;;E12.2504;N52.9587;12;
4;DE;Brandenburg;Landkreis Prignitz;Wutike;;E12.3748;N53.0185;12;
4;DE;Brandenburg;Landkreis Prignitz;Barenthin;;E12.2340;N52.9236;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wusterhausen (Dosse);;E12.4667;N52.8833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Groß Haßlow;;E12.5500;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Jabel;;E12.4333;N53.1667;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Blandikow;;E12.3833;N53.1167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Wernikow;;E12.4333;N53.2167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Liebenthal;;E12.4000;N53.1500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Blesendorf;;E12.3333;N53.2000;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Berlinchen;;E12.5833;N53.2167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe;;E12.3625;N53.1446;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Dranse;;E12.6167;N53.2000;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Zaatzke;;E12.4000;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Maulbeerwalde;;E12.3500;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse;;E12.4870;N53.1549;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Dossow;;E12.5333;N53.1167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Papenbruch;;E12.4333;N53.1333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Zootzen;;E12.5833;N53.1333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Schweinrich;;E12.6333;N53.1833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Herzsprung;;E12.4667;N53.0667;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Wulfersdorf;;E12.4333;N53.2500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Fretzdorf;;E12.5500;N53.0667;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Gadow;;E12.6167;N53.1167;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Niemerlang;;E12.3500;N53.2500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Heiligengrabe Grabow bei Blumenthal;;E12.4000;N53.0833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Rossow;;E12.5667;N53.0500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Christdorf;;E12.4667;N53.0833;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Goldbeck;;E12.5167;N53.1333;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Sewekow;;E12.6500;N53.2500;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Königsberg;;E12.4333;N53.0667;12;
4;DE;Brandenburg;Landkreis Ostprignitz-Ruppin;Wittstock/Dosse Freyenstein;;E12.3500;N53.2833;12;
4;DE;Brandenburg;Landkreis Prignitz;Alt Krüssow;;E12.2667;N53.1500;12;
4;DE;Brandenburg;Landkreis Prignitz;Falkenhagen;;E12.2031;N53.2065;12;
4;DE;Brandenburg;Landkreis Prignitz;Beveringen;;E12.2208;N53.1507;12;
4;DE;Brandenburg;Landkreis Prignitz;Heiligengrabe Blumenthal;;E12.3667;N53.0833;12;
4;DE;Brandenburg;Landkreis Prignitz;Lindenberg;;E12.1291;N53.0377;12;
4;DE;Brandenburg;Landkreis Prignitz;Helle;;E12.0326;N53.1679;12;
4;DE;Brandenburg;Landkreis Prignitz;Boddin-Langnow;;E12.2778;N53.1000;12;
4;DE;Brandenburg;Landkreis Prignitz;Pritzwalk;;E12.1741;N53.1494;12;
4;DE;Brandenburg;Landkreis Prignitz;Sadenbeck;;E12.2652;N53.1866;12;
4;DE;Brandenburg;Landkreis Prignitz;Mesendorf;;E12.1309;N53.0953;12;
4;DE;Brandenburg;Landkreis Prignitz;Kuhsdorf;;E12.1072;N53.1185;12;
4;DE;Brandenburg;Landkreis Prignitz;Kehrberg;;E12.1869;N53.0474;12;
4;DE;Brandenburg;Landkreis Prignitz;Alt Krüssow;;E12.2667;N53.1500;12;
4;DE;Brandenburg;Landkreis Prignitz;Groß Woltersdorf;;E12.1506;N53.0824;12;
4;DE;Brandenburg;Landkreis Prignitz;Heiligengrabe Rosenwinkel;;E12.3667;N53.0500;12;
4;DE;Brandenburg;Landkreis Prignitz;Schönebeck;;E12.2331;N53.0595;12;
4;DE;Brandenburg;Landkreis Prignitz;Buchholz;;E12.1835;N53.1175;12;
4;DE;Brandenburg;Landkreis Prignitz;Vettin;;E12.1706;N53.0332;12;
4;DE;Brandenburg;Landkreis Prignitz;Wilmersdorf;;E12.3074;N53.1622;12;
4;DE;Brandenburg;Landkreis Prignitz;Hoppenrade;;E12.0616;N53.0365;12;
4;DE;Brandenburg;Landkreis Prignitz;Kemnitz;;E12.2360;N53.1394;12;
4;DE;Brandenburg;Landkreis Prignitz;Groß Pankow;;E12.0497;N53.1195;12;
4;DE;Brandenburg;Landkreis Prignitz;Tüchen;;E12.0933;N53.0621;12;
4;DE;Brandenburg;Landkreis Prignitz;Kuhbier;;E12.0942;N53.1484;12;
4;DE;Brandenburg;Landkreis Prignitz;Klein Woltersdorf;;E12.1849;N53.0754;12;
4;DE;Brandenburg;Landkreis Prignitz;Gerdshagen;;E12.1981;N53.2446;12;
4;DE;Brandenburg;Landkreis Prignitz;Steffenshagen;;E12.1175;N53.1985;12;
4;DE;Brandenburg;Landkreis Prignitz;Marienfließ;;E12.1233;N53.3200;12;
4;DE;Brandenburg;Landkreis Prignitz;Meyenburg;;E12.2425;N53.3133;12;
4;DE;Brandenburg;Landkreis Prignitz;Halenbeck-Rohlsdorf;;E12.2800;N53.2333;12;
4;DE;Brandenburg;Landkreis Prignitz;Kümmernitztal;;E12.1583;N53.2417;12;
